"uniqueid","parentid","lctype","title","description","startdate","enddate"
"URN:X-WEBCT-VISTA-V1:592345b1-7f00-0001-0176-6d9c8f1c25a9","EDRS2202.200820","C","EDRS 2201 Group C3","","",""
"URN:X-WEBCT-VISTA-V1:59234606-7f00-0001-0176-6d9c38fcf10d","EDRS2202.200820","C","EDRS 2201 Group D1","","",""
"URN:X-WEBCT-VISTA-V1:5923460b-7f00-0001-0176-6d9c24df0e69","EDRS2202.200820","C","EDRS 2201 Group D2","","",""
"URN:X-WEBCT-VISTA-V1:5923460f-7f00-0001-0176-6d9c3890d84f","EDRS2202.200820","C","EDRS 2201 Group E1","","",""
"URN:X-WEBCT-VISTA-V1:59234614-7f00-0001-0176-6d9cd0dac196","EDRS2202.200820","C","EDRS 2201 Group E2","","",""
"URN:X-WEBCT-VISTA-V1:59234618-7f00-0001-0176-6d9c7774eb4c","EDRS2202.200820","C","EDRS 2201 Group F1","","",""
"URN:X-WEBCT-VISTA-V1:5923461d-7f00-0001-0176-6d9c96496cb4","EDRS2202.200820","C","EDRS 2201 Group F2","","",""
"URN:X-WEBCT-VISTA-V1:592f588a-7f00-0001-00d0-3fac1d25a3ea","URN:X-WEBCT-VISTA-V1:38859c19-7f00-0001-01e2-d4610eca3770","S","Demo - Guest 1","","",""
"URN:X-WEBCT-VISTA-V1:5a802eac-7f00-0001-01a0-1bb6de0fefc4","MGMT2006.200810","C","MIS Assessment - Monday","","",""
"URN:X-WEBCT-VISTA-V1:5a8114ac-7f00-0001-01a0-1bb67af12d85","MGMT2006.200810","C","MIS Assessment - Tuesday 5-7","","",""
"URN:X-WEBCT-VISTA-V1:5a83bbd0-7f00-0001-01a0-1bb6d2fe7014","MGMT2006.200810","C","MIS Assessment - Wednesday","","",""
"URN:X-WEBCT-VISTA-V1:5a84aa04-7f00-0001-01a0-1bb6ad431292","MGMT2006.200810","C","MIS Assessment - Thursday","","",""
"URN:X-WEBCT-VISTA-V1:5a84fdf4-7f00-0001-01a0-1bb688b391de","MGMT2006.200810","C","MIS Assessment - Friday","","",""
"URN:X-WEBCT-VISTA-V1:5c0996c9-7f00-0001-01e2-d46149543ce4","MGMT2005.200720","C","Project Group 01","","",""
"URN:X-WEBCT-VISTA-V1:5c0996d8-7f00-0001-01e2-d461e312aaed","MGMT2005.200720","C","Project Group 02","","",""
"URN:X-WEBCT-VISTA-V1:5c0996e4-7f00-0001-01e2-d4619efbb8d9","MGMT2005.200720","C","Project Group 03","","",""
"URN:X-WEBCT-VISTA-V1:5c0996ef-7f00-0001-01e2-d4612623353f","MGMT2005.200720","C","Project Group 04","","",""
"URN:X-WEBCT-VISTA-V1:5c0996fa-7f00-0001-01e2-d4611cc88f38","MGMT2005.200720","C","Project Group 05","","",""
"URN:X-WEBCT-VISTA-V1:5c099705-7f00-0001-01e2-d461279f5217","MGMT2005.200720","C","Project Group 06","","",""
"URN:X-WEBCT-VISTA-V1:5c099710-7f00-0001-01e2-d461c2f485a8","MGMT2005.200720","C","Project Group 07","","",""
"URN:X-WEBCT-VISTA-V1:5c09971b-7f00-0001-01e2-d461f8aa9945","MGMT2005.200720","C","Project Group 08","","",""
"URN:X-WEBCT-VISTA-V1:5c099726-7f00-0001-01e2-d4618e204c3c","MGMT2005.200720","C","Project Group 09","","",""
"URN:X-WEBCT-VISTA-V1:5c099730-7f00-0001-01e2-d461a577a092","MGMT2005.200720","C","Project Group 10","","",""
"URN:X-WEBCT-VISTA-V1:5c09973b-7f00-0001-01e2-d461c836c3ca","MGMT2005.200720","C","Project Group 11","","",""
"URN:X-WEBCT-VISTA-V1:5c099747-7f00-0001-01e2-d461b1e98186","MGMT2005.200720","C","Project Group 12","","",""
"URN:X-WEBCT-VISTA-V1:5c099752-7f00-0001-01e2-d461c3227033","MGMT2005.200720","C","Project Group 13","","",""
"URN:X-WEBCT-VISTA-V1:5c09975d-7f00-0001-01e2-d46117dfd199","MGMT2005.200720","C","Project Group 14","","",""
"URN:X-WEBCT-VISTA-V1:5c099768-7f00-0001-01e2-d461cd1bb9b4","MGMT2005.200720","C","Project Group 15","","",""
"URN:X-WEBCT-VISTA-V1:5c099773-7f00-0001-01e2-d461c3464d81","MGMT2005.200720","C","Project Group 16","","",""
"URN:X-WEBCT-VISTA-V1:5c099792-7f00-0001-01e2-d4618e91ffc8","MGMT2005.200720","C","Project Group 17","","",""
"URN:X-WEBCT-VISTA-V1:5c09979d-7f00-0001-01e2-d4610d0e3fc4","MGMT2005.200720","C","Project Group 18","","",""
"URN:X-WEBCT-VISTA-V1:5c0997a8-7f00-0001-01e2-d4616b3e53c6","MGMT2005.200720","C","Project Group 19","","",""
"URN:X-WEBCT-VISTA-V1:5c0997b3-7f00-0001-01e2-d4617ca12939","MGMT2005.200720","C","Project Group 20","","",""
"URN:X-WEBCT-VISTA-V1:5c0997be-7f00-0001-01e2-d4618d4ba19d","MGMT2005.200720","C","Project Group 21","","",""
"URN:X-WEBCT-VISTA-V1:5c0997c9-7f00-0001-01e2-d461b4771e55","MGMT2005.200720","C","Project Group 22","","",""
"URN:X-WEBCT-VISTA-V1:5c0997d4-7f00-0001-01e2-d4611b53eb02","MGMT2005.200720","C","Project Group 23","","",""
"URN:X-WEBCT-VISTA-V1:5c0997df-7f00-0001-01e2-d46123e40ea9","MGMT2005.200720","C","Project Group 24","","",""
"URN:X-WEBCT-VISTA-V1:5c0997ea-7f00-0001-01e2-d4610874d227","MGMT2005.200720","C","Project Group 25","","",""
"URN:X-WEBCT-VISTA-V1:5c0997f5-7f00-0001-01e2-d461c57e9d44","MGMT2005.200720","C","Project Group 26","","",""
"URN:X-WEBCT-VISTA-V1:5c0997ff-7f00-0001-01e2-d46155a78e5c","MGMT2005.200720","C","Project Group 27","","",""
"URN:X-WEBCT-VISTA-V1:5c09980b-7f00-0001-01e2-d461f705eb36","MGMT2005.200720","C","Project Group 28","","",""
"URN:X-WEBCT-VISTA-V1:5c099816-7f00-0001-01e2-d46186a813bb","MGMT2005.200720","C","Project Group 29","","",""
"URN:X-WEBCT-VISTA-V1:5c099821-7f00-0001-01e2-d461c0a2afaf","MGMT2005.200720","C","Project Group 30","","",""
"URN:X-WEBCT-VISTA-V1:5c09982d-7f00-0001-01e2-d46187c115b4","MGMT2005.200720","C","Project Group 31","","",""
"URN:X-WEBCT-VISTA-V1:5c099837-7f00-0001-01e2-d4616fb8ebd3","MGMT2005.200720","C","Project Group 32","","",""
"URN:X-WEBCT-VISTA-V1:5c099842-7f00-0001-01e2-d4618980d612","MGMT2005.200720","C","Project Group 33","","",""
"URN:X-WEBCT-VISTA-V1:5c09984e-7f00-0001-01e2-d461ea7acbbc","MGMT2005.200720","C","Project Group 34","","",""
"URN:X-WEBCT-VISTA-V1:5c09987f-7f00-0001-01e2-d461a59bda39","MGMT2005.200720","C","Project Group 35","","",""
"URN:X-WEBCT-VISTA-V1:5c09988a-7f00-0001-01e2-d4617706126d","MGMT2005.200720","C","Project Group 36","","",""
"URN:X-WEBCT-VISTA-V1:5c099896-7f00-0001-01e2-d4619582b2bb","MGMT2005.200720","C","Project Group 37","","",""
"URN:X-WEBCT-VISTA-V1:5c0998a0-7f00-0001-01e2-d4619e820bd0","MGMT2005.200720","C","Project Group 38","","",""
"URN:X-WEBCT-VISTA-V1:5c0998ab-7f00-0001-01e2-d46118d3d370","MGMT2005.200720","C","Project Group 39","","",""
"URN:X-WEBCT-VISTA-V1:5c0998b6-7f00-0001-01e2-d4613ed9b304","MGMT2005.200720","C","Project Group 40","","",""
"URN:X-WEBCT-VISTA-V1:5c0998c1-7f00-0001-01e2-d461449c6ba0","MGMT2005.200720","C","Project Group 41","","",""
"URN:X-WEBCT-VISTA-V1:5c0998cc-7f00-0001-01e2-d46139930e45","MGMT2005.200720","C","Project Group 42","","",""
"URN:X-WEBCT-VISTA-V1:5c0998d7-7f00-0001-01e2-d461764dd1bb","MGMT2005.200720","C","Project Group 43","","",""
"URN:X-WEBCT-VISTA-V1:5c0998e2-7f00-0001-01e2-d4616c976588","MGMT2005.200720","C","Project Group 44","","",""
"URN:X-WEBCT-VISTA-V1:5c0998ee-7f00-0001-01e2-d4610773714c","MGMT2005.200720","C","Project Group 45","","",""
"URN:X-WEBCT-VISTA-V1:5c0998f9-7f00-0001-01e2-d4617d43a576","MGMT2005.200720","C","Project Group 46","","",""
"URN:X-WEBCT-VISTA-V1:5c099904-7f00-0001-01e2-d46163e8ab4a","MGMT2005.200720","C","Project Group 47","","",""
"URN:X-WEBCT-VISTA-V1:5c099910-7f00-0001-01e2-d4613c10496d","MGMT2005.200720","C","Project Group 48","","",""
"URN:X-WEBCT-VISTA-V1:5c09991b-7f00-0001-01e2-d46106438c7c","MGMT2005.200720","C","Project Group 49","","",""
"URN:X-WEBCT-VISTA-V1:5c099926-7f00-0001-01e2-d461f63454bd","MGMT2005.200720","C","Project Group 50","","",""
"URN:X-WEBCT-VISTA-V1:5e31832a-7f00-0001-00d0-3fac6c3ebe10","FOUN1008.200720.Walkes","C","Proposal Group 1","","",""
"URN:X-WEBCT-VISTA-V1:5e31834e-7f00-0001-00d0-3facaa9ce589","FOUN1008.200720.Walkes","C","Proposal Group 2","","",""
"URN:X-WEBCT-VISTA-V1:5e318361-7f00-0001-00d0-3facb57133ec","FOUN1008.200720.Walkes","C","Proposal Group 3","","",""
"URN:X-WEBCT-VISTA-V1:5e330e23-7f00-0001-00d0-3fac5fe9408b","FOUN1001.200720.Edwards","C","FOUN1  class 1","","",""
"URN:X-WEBCT-VISTA-V1:5e330e35-7f00-0001-00d0-3facaaed4754","FOUN1001.200720.Edwards","C","FOUN1  class 2","","",""
"URN:X-WEBCT-VISTA-V1:5e330e43-7f00-0001-00d0-3fac24280af5","FOUN1001.200720.Edwards","C","FOUN1  class 3","","",""
"URN:X-WEBCT-VISTA-V1:5e330e52-7f00-0001-00d0-3fac257d62fa","FOUN1001.200720.Edwards","C","FOUN1  class 4","","",""
"URN:X-WEBCT-VISTA-V1:5e331cec-7f00-0001-00d0-3fac3a8c8e25","FOUN1008.TrainingZoanneEvans","C","Rhetoric Class 1","","",""
"URN:X-WEBCT-VISTA-V1:5e331d02-7f00-0001-00d0-3fac70d065fc","FOUN1008.TrainingZoanneEvans","C","Rhetoric Class 2","","",""
"URN:X-WEBCT-VISTA-V1:5e333bf8-7f00-0001-00d0-3fac747ad88d","FOUN1002.Training.SOwen","C","FOUN1002 Class 1","","",""
"URN:X-WEBCT-VISTA-V1:5e333c0a-7f00-0001-00d0-3facb3c2a87f","FOUN1002.Training.SOwen","C","FOUN1002 Class 2","","",""
"URN:X-WEBCT-VISTA-V1:5e34d0c9-7f00-0001-00d0-3fac1869d7c3","CHEM1020.Training.AWilliams","C","CHEM1020 1","","",""
"URN:X-WEBCT-VISTA-V1:5e34d133-7f00-0001-00d0-3face8898470","CHEM1020.Training.AWilliams","C","CHEM1020 2","","",""
"URN:X-WEBCT-VISTA-V1:5e34d15c-7f00-0001-00d0-3fac26117d86","CHEM1020.Training.AWilliams","C","CHEM1020 3","","",""
"URN:X-WEBCT-VISTA-V1:5e34dada-7f00-0001-00d0-3facd481dde1","FOUN1008.TraininSSawyer","C","FOUN 1008 1","","",""
"URN:X-WEBCT-VISTA-V1:5e34db29-7f00-0001-00d0-3facb6ff1551","FOUN1008.TraininSSawyer","C","FOUN 1008 2","","",""
"URN:X-WEBCT-VISTA-V1:5e34db37-7f00-0001-00d0-3facfca070fb","FOUN1008.TraininSSawyer","C","FOUN 1008 3","","",""
"URN:X-WEBCT-VISTA-V1:5e34db51-7f00-0001-00d0-3facfe497ef0","FOUN1008.TraininSSawyer","C","FOUN 1008 4","","",""
"URN:X-WEBCT-VISTA-V1:5e34db7a-7f00-0001-00d0-3faceb677ebf","FOUN1008.TraininSSawyer","C","FOUN 1008 5","","",""
"URN:X-WEBCT-VISTA-V1:5e3e533e-7f00-0001-00d0-3fac0a11244f","EMS1000.Training.Atherley","C","Test 1","","",""
"URN:X-WEBCT-VISTA-V1:5e3e535d-7f00-0001-00d0-3face358c30c","EMS1000.Training.Atherley","C","Test 2","","",""
"URN:X-WEBCT-VISTA-V1:5e3e5374-7f00-0001-00d0-3fac617bc78b","EMS1000.Training.Atherley","C","Test 3","","",""
"URN:X-WEBCT-VISTA-V1:5e3e538c-7f00-0001-00d0-3facdd7bee50","EMS1000.Training.Atherley","C","Test 4","","",""
"URN:X-WEBCT-VISTA-V1:61330a90-7f00-0001-01e2-d461162faa9b","MGMT2006.200720","C","Project Group A# 01","","",""
"URN:X-WEBCT-VISTA-V1:61330aa0-7f00-0001-01e2-d461e0ac56f6","MGMT2006.200720","C","Project Group A# 02","","",""
"URN:X-WEBCT-VISTA-V1:61330aaa-7f00-0001-01e2-d46198661650","MGMT2006.200720","C","Project Group A# 03","","",""
"URN:X-WEBCT-VISTA-V1:61330ab4-7f00-0001-01e2-d4616888286f","MGMT2006.200720","C","Project Group A# 04","","",""
"URN:X-WEBCT-VISTA-V1:61330abe-7f00-0001-01e2-d461d24c7f36","MGMT2006.200720","C","Project Group A# 05","","",""
"URN:X-WEBCT-VISTA-V1:61330ac9-7f00-0001-01e2-d4611033bf55","MGMT2006.200720","C","Project Group A# 06","","",""
"URN:X-WEBCT-VISTA-V1:61330ad2-7f00-0001-01e2-d461951dbfb6","MGMT2006.200720","C","Project Group A# 07","","",""
"URN:X-WEBCT-VISTA-V1:61330adc-7f00-0001-01e2-d461c3d86e05","MGMT2006.200720","C","Project Group A# 08","","",""
"URN:X-WEBCT-VISTA-V1:61330ae6-7f00-0001-01e2-d461ab7f0419","MGMT2006.200720","C","Project Group A# 09","","",""
"URN:X-WEBCT-VISTA-V1:61330b04-7f00-0001-01e2-d461226bca53","MGMT2006.200720","C","Project Group A# 10","","",""
"URN:X-WEBCT-VISTA-V1:61330b0d-7f00-0001-01e2-d4618bb113d2","MGMT2006.200720","C","Project Group A# 11","","",""
"URN:X-WEBCT-VISTA-V1:61330b17-7f00-0001-01e2-d461fcf6709e","MGMT2006.200720","C","Project Group A# 12","","",""
"URN:X-WEBCT-VISTA-V1:61330b21-7f00-0001-01e2-d461dec231b2","MGMT2006.200720","C","Project Group A# 13","","",""
"URN:X-WEBCT-VISTA-V1:61330b49-7f00-0001-01e2-d46184d0b399","MGMT2006.200720","C","Project Group A# 14","","",""
"URN:X-WEBCT-VISTA-V1:61330b52-7f00-0001-01e2-d4611f057e46","MGMT2006.200720","C","Project Group A# 15","","",""
"URN:X-WEBCT-VISTA-V1:61330b5c-7f00-0001-01e2-d461c1789721","MGMT2006.200720","C","Project Group A# 16","","",""
"URN:X-WEBCT-VISTA-V1:61330b67-7f00-0001-01e2-d4610d7b97ed","MGMT2006.200720","C","Project Group A# 17","","",""
"URN:X-WEBCT-VISTA-V1:61330b71-7f00-0001-01e2-d4611742d5bd","MGMT2006.200720","C","Project Group A# 18","","",""
"URN:X-WEBCT-VISTA-V1:61330b7a-7f00-0001-01e2-d461e4440ccf","MGMT2006.200720","C","Project Group A# 19","","",""
"URN:X-WEBCT-VISTA-V1:61330b84-7f00-0001-01e2-d46156355abc","MGMT2006.200720","C","Project Group A# 20","","",""
"URN:X-WEBCT-VISTA-V1:61330b8e-7f00-0001-01e2-d46123277e86","MGMT2006.200720","C","Project Group A# 21","","",""
"URN:X-WEBCT-VISTA-V1:61330b98-7f00-0001-01e2-d4610f6ba358","MGMT2006.200720","C","Project Group A# 22","","",""
"URN:X-WEBCT-VISTA-V1:61330ba2-7f00-0001-01e2-d4612ffbc2b2","MGMT2006.200720","C","Project Group A# 23","","",""
"URN:X-WEBCT-VISTA-V1:61330bab-7f00-0001-01e2-d461796b6c00","MGMT2006.200720","C","Project Group A# 24","","",""
"URN:X-WEBCT-VISTA-V1:61330bb5-7f00-0001-01e2-d46143a0e025","MGMT2006.200720","C","Project Group A# 25","","",""
"URN:X-WEBCT-VISTA-V1:61330bbf-7f00-0001-01e2-d46143c88e97","MGMT2006.200720","C","Project Group A# 26","","",""
"URN:X-WEBCT-VISTA-V1:61330bca-7f00-0001-01e2-d4611aac08f0","MGMT2006.200720","C","Project Group A# 27","","",""
"URN:X-WEBCT-VISTA-V1:61330bde-7f00-0001-01e2-d461637f1da8","MGMT2006.200720","C","Project Group A# 28","","",""
"URN:X-WEBCT-VISTA-V1:61330c12-7f00-0001-01e2-d46181b3d34e","MGMT2006.200720","C","Project Group A# 29","","",""
"URN:X-WEBCT-VISTA-V1:61330c27-7f00-0001-01e2-d461edbc8351","MGMT2006.200720","C","Project Group A# 30","","",""
"URN:X-WEBCT-VISTA-V1:61330c31-7f00-0001-01e2-d461699d0855","MGMT2006.200720","C","Project Group A# 31","","",""
"URN:X-WEBCT-VISTA-V1:61330c3b-7f00-0001-01e2-d4613009015b","MGMT2006.200720","C","Project Group A# 32","","",""
"URN:X-WEBCT-VISTA-V1:61330c44-7f00-0001-01e2-d461499d1cb9","MGMT2006.200720","C","Project Group A# 33","","",""
"URN:X-WEBCT-VISTA-V1:61330c4e-7f00-0001-01e2-d461663436bd","MGMT2006.200720","C","Project Group A# 34","","",""
"URN:X-WEBCT-VISTA-V1:61330c58-7f00-0001-01e2-d4617c9bcd57","MGMT2006.200720","C","Project Group A# 35","","",""
"URN:X-WEBCT-VISTA-V1:61330c80-7f00-0001-01e2-d461c04a43af","MGMT2006.200720","C","Project Group A# 36","","",""
"URN:X-WEBCT-VISTA-V1:61330c94-7f00-0001-01e2-d4615da6d226","MGMT2006.200720","C","Project Group A# 37","","",""
"URN:X-WEBCT-VISTA-V1:61330ccd-7f00-0001-01e2-d46128a8c815","MGMT2006.200720","C","Project Group A# 38","","",""
"URN:X-WEBCT-VISTA-V1:61330cd8-7f00-0001-01e2-d461576a83b7","MGMT2006.200720","C","Project Group A# 39","","",""
"URN:X-WEBCT-VISTA-V1:61330ced-7f00-0001-01e2-d461fa26d2df","MGMT2006.200720","C","Project Group A# 40","","",""
"URN:X-WEBCT-VISTA-V1:61330cfb-7f00-0001-01e2-d46159dc3f0e","MGMT2006.200720","C","Project Group A# 41","","",""
"URN:X-WEBCT-VISTA-V1:61330d04-7f00-0001-01e2-d461e967282b","MGMT2006.200720","C","Project Group A# 42","","",""
"URN:X-WEBCT-VISTA-V1:61330d0e-7f00-0001-01e2-d46111616140","MGMT2006.200720","C","Project Group A# 43","","",""
"URN:X-WEBCT-VISTA-V1:61330d30-7f00-0001-01e2-d461b487e279","MGMT2006.200720","C","Project Group A# 44","","",""
"URN:X-WEBCT-VISTA-V1:61330d3b-7f00-0001-01e2-d4616e7ceaee","MGMT2006.200720","C","Project Group A# 45","","",""
"URN:X-WEBCT-VISTA-V1:61330d45-7f00-0001-01e2-d461dc7a563c","MGMT2006.200720","C","Project Group A# 46","","",""
"URN:X-WEBCT-VISTA-V1:61330d50-7f00-0001-01e2-d4618fd78e2e","MGMT2006.200720","C","Project Group A# 47","","",""
"URN:X-WEBCT-VISTA-V1:61330ddc-7f00-0001-01e2-d461cc86cde6","MGMT2006.200720","C","Project Group A# 48","","",""
"URN:X-WEBCT-VISTA-V1:61330ded-7f00-0001-01e2-d46141848889","MGMT2006.200720","C","Project Group A# 49","","",""
"URN:X-WEBCT-VISTA-V1:61330dfb-7f00-0001-01e2-d461a9a09004","MGMT2006.200720","C","Project Group A# 50","","",""
"URN:X-WEBCT-VISTA-V1:64226c59-7f00-0001-00d0-3facefabafd8","MGMT1000.200810","C","A TO H GROUP 01","","",""
"URN:X-WEBCT-VISTA-V1:64226c97-7f00-0001-00d0-3facd0e04f8a","MGMT1000.200810","C","A TO H GROUP 02","","",""
"URN:X-WEBCT-VISTA-V1:64226cdc-7f00-0001-00d0-3fac2e73e471","MGMT1000.200810","C","A TO H GROUP 03","","",""
"URN:X-WEBCT-VISTA-V1:64226ce5-7f00-0001-00d0-3fac0b50050c","MGMT1000.200810","C","A TO H GROUP 04","","",""
"URN:X-WEBCT-VISTA-V1:64226ced-7f00-0001-00d0-3facab4d421f","MGMT1000.200810","C","A TO H GROUP 05","","",""
"URN:X-WEBCT-VISTA-V1:64226cf5-7f00-0001-00d0-3facef41fa04","MGMT1000.200810","C","A TO H GROUP 06","","",""
"URN:X-WEBCT-VISTA-V1:64226cfe-7f00-0001-00d0-3fac3eb7250a","MGMT1000.200810","C","A TO H GROUP 07","","",""
"URN:X-WEBCT-VISTA-V1:64226d06-7f00-0001-00d0-3facb56bbb28","MGMT1000.200810","C","A TO H GROUP 08","","",""
"URN:X-WEBCT-VISTA-V1:64226d0f-7f00-0001-00d0-3facf35a3b48","MGMT1000.200810","C","A TO H GROUP 09","","",""
"URN:X-WEBCT-VISTA-V1:64226d18-7f00-0001-00d0-3facec58d443","MGMT1000.200810","C","A TO H GROUP 10","","",""
"URN:X-WEBCT-VISTA-V1:649f6ff9-7f00-0001-01a0-1bb61deba0b4","MGMT2006.200810","C","MIS Assessment - Tuesday 7-9","","",""
"URN:X-WEBCT-VISTA-V1:651ba070-7f00-0001-01a0-1bb6b49e9d51","MGMT2006.200810","C","Project and assessment files","","",""
"URN:X-WEBCT-VISTA-V1:684eb9e0-7f00-0001-0176-6d9cd29c2825","MGMT2006.200820","C","Late signups for Project 1","","",""
"URN:X-WEBCT-VISTA-V1:684ebabb-7f00-0001-0176-6d9c0323d8d7","MGMT2006.200820","C","Late signups for Project 2","","",""
"URN:X-WEBCT-VISTA-V1:684ebac8-7f00-0001-0176-6d9c519028dd","MGMT2006.200820","C","Late signups for Project 3","","",""
"URN:X-WEBCT-VISTA-V1:699d6087-7f00-0001-0176-6d9c9ddeabe2","MGMT2006.200820","C","ASC Late signup for Project 1","","",""
"URN:X-WEBCT-VISTA-V1:699d60a2-7f00-0001-0176-6d9c06cfb6d3","MGMT2006.200820","C","Late signup for Project 99","","",""
"URN:X-WEBCT-VISTA-V1:6b41e485-7f00-0001-0073-a403289150cd","FOUN1001.200820","C","FOUN1  class 1","","",""
"URN:X-WEBCT-VISTA-V1:6b41e4cd-7f00-0001-0073-a403ede7b3ab","FOUN1001.200820","C","FOUN1  class 2","","",""
"URN:X-WEBCT-VISTA-V1:6b41e4d2-7f00-0001-0073-a4037f29f5fb","FOUN1001.200820","C","FOUN1  class 3","","",""
"URN:X-WEBCT-VISTA-V1:6b41e4d6-7f00-0001-0073-a40379957c33","FOUN1001.200820","C","FOUN1  class 4","","",""
"URN:X-WEBCT-VISTA-V1:6b77a743-7f00-0001-0073-a403dd7e92ae","OUTREACH","S","T-TO Teacher Training Online","","",""
"URN:X-WEBCT-VISTA-V1:6f724122-7f00-0001-00d0-3fac85d81f08","OUTREACH","S","Registrar's Communication Centre","","",""
"URN:X-WEBCT-VISTA-V1:7093815e-7f00-0001-0073-a403bb4d2116","FOUN1008.200810","C","Proposal Group 1","","",""
"URN:X-WEBCT-VISTA-V1:70938164-7f00-0001-0073-a403ba8776bc","FOUN1008.200810","C","Proposal Group 2","","",""
"URN:X-WEBCT-VISTA-V1:7093816a-7f00-0001-0073-a40365249bff","FOUN1008.200810","C","Proposal Group 3","","",""
"URN:X-WEBCT-VISTA-V1:72872dd1-7f00-0001-01a0-1bb66016b9f0","MGMT2006.200810","C","Project Group # 51","","",""
"URN:X-WEBCT-VISTA-V1:72872e78-7f00-0001-01a0-1bb6ff9fb207","MGMT2006.200810","C","Project Group # 5 2","","",""
"URN:X-WEBCT-VISTA-V1:72872e81-7f00-0001-01a0-1bb60cef31e6","MGMT2006.200810","C","Project Group # 5 3","","",""
"URN:X-WEBCT-VISTA-V1:72872e8a-7f00-0001-01a0-1bb691cc4cf9","MGMT2006.200810","C","Project Group # 5 4","","",""
"URN:X-WEBCT-VISTA-V1:72872e93-7f00-0001-01a0-1bb630335fc0","MGMT2006.200810","C","Project Group # 5 5","","",""
"URN:X-WEBCT-VISTA-V1:7357bad5-7f00-0001-00d0-3facc5c452b9","MGMT2005.200730","C","Project Team 01","","",""
"URN:X-WEBCT-VISTA-V1:7357bb03-7f00-0001-00d0-3fac315bcc45","MGMT2005.200730","C","Project Team 02","","",""
"URN:X-WEBCT-VISTA-V1:7357bb0c-7f00-0001-00d0-3facbd2938a8","MGMT2005.200730","C","Project Team 03","","",""
"URN:X-WEBCT-VISTA-V1:7357bb15-7f00-0001-00d0-3facfe9c936b","MGMT2005.200730","C","Project Team 04","","",""
"URN:X-WEBCT-VISTA-V1:7357bb1e-7f00-0001-00d0-3fac9e27c90e","MGMT2005.200730","C","Project Team 05","","",""
"URN:X-WEBCT-VISTA-V1:7357bb27-7f00-0001-00d0-3fac6379281d","MGMT2005.200730","C","Project Team 06","","",""
"URN:X-WEBCT-VISTA-V1:7357bb30-7f00-0001-00d0-3fac10a502fa","MGMT2005.200730","C","Project Team 07","","",""
"URN:X-WEBCT-VISTA-V1:7357bb39-7f00-0001-00d0-3fac6c300888","MGMT2005.200730","C","Project Team 08","","",""
"URN:X-WEBCT-VISTA-V1:7357bb42-7f00-0001-00d0-3fac8afcafac","MGMT2005.200730","C","Project Team 09","","",""
"URN:X-WEBCT-VISTA-V1:7357bb4b-7f00-0001-00d0-3fac1180f777","MGMT2005.200730","C","Project Team 10","","",""
"URN:X-WEBCT-VISTA-V1:7357bb54-7f00-0001-00d0-3facc29cec92","MGMT2005.200730","C","Project Team 11","","",""
"URN:X-WEBCT-VISTA-V1:7357bb5d-7f00-0001-00d0-3facbdb629f2","MGMT2005.200730","C","Project Team 12","","",""
"URN:X-WEBCT-VISTA-V1:7357bb66-7f00-0001-00d0-3fac755621b0","MGMT2005.200730","C","Project Team 13","","",""
"URN:X-WEBCT-VISTA-V1:7357bb6e-7f00-0001-00d0-3fac754373c4","MGMT2005.200730","C","Project Team 14","","",""
"URN:X-WEBCT-VISTA-V1:74c72790-7f00-0001-00d0-3fac975154a8","OUTREACH","S","CHILLI Peppers: CAve Hill Language Immersion Website","","",""
"URN:X-WEBCT-VISTA-V1:77d39e20-7f00-0001-00d0-3fac59426387","URN:X-WEBCT-VISTA-V1:38859c19-7f00-0001-01e2-d4610eca3770","S","Demo 101 - Cassandra Greenidge","","",""
"URN:X-WEBCT-VISTA-V1:7bb06f00-7f00-0001-0073-a403716edd0a","OUTREACH","S","Teaching of Mathematics Project","","",""
"URN:X-WEBCT-VISTA-V1:82ed0ff3-7f00-0001-0073-a4034b50032a","MGMT3011.200810","C","Project Group 01","","",""
"URN:X-WEBCT-VISTA-V1:82ed113e-7f00-0001-0073-a403a6de4d6f","MGMT3011.200810","C","Project Group 02","","",""
"URN:X-WEBCT-VISTA-V1:82ed1149-7f00-0001-0073-a4031da12b71","MGMT3011.200810","C","Project Group 03","","",""
"URN:X-WEBCT-VISTA-V1:82ed1186-7f00-0001-0073-a4036785b0f9","MGMT3011.200810","C","Project Group 04","","",""
"URN:X-WEBCT-VISTA-V1:82ed1190-7f00-0001-0073-a4031f95b4bb","MGMT3011.200810","C","Project Group 05","","",""
"URN:X-WEBCT-VISTA-V1:82ed1199-7f00-0001-0073-a4032f5fca98","MGMT3011.200810","C","Project Group 06","","",""
"URN:X-WEBCT-VISTA-V1:82ed11f1-7f00-0001-0073-a4031cf03d82","MGMT3011.200810","C","Project Group 07","","",""
"URN:X-WEBCT-VISTA-V1:82ed11fa-7f00-0001-0073-a4034d0c7c25","MGMT3011.200810","C","Project Group 08","","",""
"URN:X-WEBCT-VISTA-V1:82ed1204-7f00-0001-0073-a4031ae63d0b","MGMT3011.200810","C","Project Group 09","","",""
"URN:X-WEBCT-VISTA-V1:82ed120d-7f00-0001-0073-a4036beaae74","MGMT3011.200810","C","Project Group 10","","",""
"URN:X-WEBCT-VISTA-V1:82ed1217-7f00-0001-0073-a403b923e598","MGMT3011.200810","C","Project Group 11","","",""
